link_produk,brand,harga,lokasi_toko,potongan,voucher_klaim,penjualan,jumlah_rating,keunggulan,metode_transaksi
https://www.lazada.co.id/products/pdp-i18828941052.html,"Xiaomi 17 12/256GB [Snapdragon® 8 Elite Gen 5, Layar OLED CrystalRes 6,3"", 6330mAh] - Garansi Resmi",Rp14.999.000,Kota Madiun,,,,,,
https://www.lazada.co.id/products/pdp-i6114164334.html,XIAOMI BLACK SHARK 2 6/128GB GARANSI RESMI BLACKSHARK INDONESIA FULL BONUS,Rp4.499.000,Kota Tangerang,,,,,,
https://www.lazada.co.id/products/pdp-i8288742175.html,Xiaomi POCO F6 12/512GB 8/256GB Garansi Resmi Indonesia TAM,Rp4.999.000,Kota Tangerang,,,,,,
https://www.lazada.co.id/products/pdp-i18826707154.html,"Tecno Camon 50 Pro 5g 12Gb+12Gb*/256Gb, 50Mp Sony Lyt-700C, 50Mp 3X Telephoto Camera, Ip69K, 6500Mah",Rp5.759.000,Kota Jakarta Barat,9% Off,Voucher save 9%,,,,
https://www.lazada.co.id/products/pdp-i18828995824.html,Tecno Camon 50 Pro 5g Ram 8Gb Internal 265Gb Official Guarantee,Rp5.599.000,Kota Pekanbaru,,,,,,
https://www.lazada.co.id/products/pdp-i8621760518.html,Realme 13 Pro 5G Ram 12G Rom 256GB,Rp3.499.000,Kota Surabaya,30% Off,Voucher save 30%,,,,
https://www.lazada.co.id/products/pdp-i8669052822.html,Tecno Pova 7 5G - 8GB/128GB,Rp3.040.000,Kota Jakarta Selatan,,,,,,
https://www.lazada.co.id/products/pdp-i8040316708.html,REALME 12+ 5G 12/512 GARANSI RESMI,Rp4.599.000,Kota Surabaya,,,,,,
https://www.lazada.co.id/products/pdp-i18824265279.html,Tecno Camon 50 8/128 8/256 & 12/256 New Official Guarantee,Rp3.399.000,Kota Medan,,,,,,
https://www.lazada.co.id/products/pdp-i18824148283.html,Tecno Camon 50 Ram 8/256Gb Official Guarantee,Rp4.185.000,Kota Kediri,,,,,,
https://www.lazada.co.id/products/pdp-i8735356729.html,Tecno Camon 40 8/256GB 50MP official warranty,Rp2.834.000,Kota Jakarta Pusat,,,,,,
https://www.lazada.co.id/products/pdp-i18829340003.html,New Poco F8 Pro Officially Sealed,Rp8.897.000,Kota Jakarta Utara,,,,,,
https://www.lazada.co.id/products/pdp-i8743544685.html,PROMO LAZADA Samsung Galaxy Z Fold 7 Fold7 12/256 12/512 GB 16/1TB Smartphone AI Hp Lipat Tipis,Rp9.974.650,Kab. Indramayu,,,,,,
https://www.lazada.co.id/products/pdp-i8726762098.html,Huawei Pura 80 | true-to-life xmage camera | Kunlun glass | 66W supercharge | smart AI,Rp10.999.000,Kota Jakarta Utara,,,,,,
https://www.lazada.co.id/products/pdp-i18822646159.html,Tecno Camon 50 8/128GB 8/256GB 12/256GB [Garansi Resmi Tecno],Rp3.671.000,Kota Jakarta Timur,3% Off,Voucher save 3%,,,,
https://www.lazada.co.id/products/pdp-i8729402003.html,Oppo A5 8Gb+128Gb & 8Gb+256Gb,Rp2.499.000,Kota Jakarta Barat,,,,,,
https://www.lazada.co.id/products/pdp-i8796580276.html,Xiaomi 15t Pro Has an Official Guarantee,Rp11.029.000,Kota Tasikmalaya,,,,,,
https://www.lazada.co.id/products/pdp-i18828235226.html,[Jikalaku] Oppo A6T Pro 4g 8/128Gb Official Guarantee,Rp3.542.300,Kota Jakarta Pusat,,,,,,
https://www.lazada.co.id/products/pdp-i8302092479.html,Realme 13 Pro Plus Ram 12 Rom 512GB,Rp4.199.000,Kota Surabaya,35% Off,Voucher save 35%,,,,
https://www.lazada.co.id/products/pdp-i18824239152.html,Oppo A5 Pro 4g Ram 8/128Gb,Rp2.700.000,Kota Jakarta Barat,,,,,,
https://www.lazada.co.id/products/pdp-i8823770675.html,Xiaomi Redmi Note 15 5G 12/512GB NFC Garansi Resmi,Rp4.699.000,Kota Semarang,,,,,,
https://www.lazada.co.id/products/pdp-i8701942746.html,TECNO POVA 7 5G 8/256GB | 6000 mAh | Mediatek D7300 Ultimate | 144Hz Smooth Display | 50MP Primary Camera | Android 15 | HiOS 15,Rp3.199.000,Kota Surabaya,6% Off,Voucher save 6%,,,,
https://www.lazada.co.id/products/pdp-i18824159262.html,Tecno Camon 50 Series 8/128 8/256 50Mp Official Warranty,Rp3.499.000,Kota Jakarta Pusat,,,,,,
https://www.lazada.co.id/products/pdp-i18815232775.html,Samsung Galaxy A07 5g 6/128 Gb Smartphone Original,Rp2.799.000,Kota Jakarta Utara,,,,,,
https://www.lazada.co.id/products/pdp-i8643722140.html,Realme 13 Plus Ram 12 Rom 256GB,Rp2.999.000,Kota Surabaya,25% Off,Voucher save 25%,,,,
https://www.lazada.co.id/products/pdp-i8750846228.html,Oppo A6 Pro 5G 8/256GB,Rp4.799.000,Kota Surabaya,,,,,,
https://www.lazada.co.id/products/pdp-i8247224187.html,SAMSUNG A25 5G 8/256GB 8/128GB A15 5G  8/256GB 8/128GB Fullset Like-NEW,Rp3.129.000,Kota Jakarta Barat,,,,,,
https://www.lazada.co.id/products/pdp-i8744148753.html,Samsung A16 5G Ram 8GB Rom 256GB Second Original,Rp2.479.111,Kota Surabaya,11% Off,Voucher save 11%,,,,
https://www.lazada.co.id/products/pdp-i18825777280.html,Tecno Camon 50 Pro 5g (8/256Gb) |   (12/256Gb) |   (12/512Gb) Official Guarantee,Rp5.499.000,Kota Jakarta Pusat,,,,,,
https://www.lazada.co.id/products/pdp-i8829690975.html,Sale Redmi Note 14 Pro 5g 12/256 |   8/256 |   200Mp Ai Ois Camera |   Mediatek Dimensity 7300-Ultra |   Gorilla Victus 2,Rp3.613.500,Kota Jakarta Barat,12% Off,Voucher save 12%,,,,
https://www.lazada.co.id/products/pdp-i18814835568.html,The Normal Samsung Sm-A9000 Cellphone Engine Has Been Tested,Rp126.000,Kab. Subang,,,,,,
https://www.lazada.co.id/products/pdp-i5691016502.html,"Hp jadul nyala,normal layak pakai(sudah ada baterai)",Rp62.500,Kab. Tasikmalaya,32% Off,Voucher save 32%,26 sold,(7),,
https://www.lazada.co.id/products/pdp-i18826878657.html,Promotion of Oppo A3S Android Cellphone Ram 6/128Gb All Stock More Promotions |   New Fullset |   Seal |   12 Months Warranty,Rp659.000,Kota Jakarta Barat,59% Off,Voucher save 59%,,,,
https://www.lazada.co.id/products/pdp-i18818506383.html,"Telkomsel Starter Card with Beautiful Number, Bonus 5000Gb Quota / 360 Days, Can Be Used Throughout Indonesia",Rp20.999,Kab. Bekasi,79% Off,Voucher save 79%,59 sold,(39),,
https://www.lazada.co.id/products/pdp-i7313422094.html,nokia x2-01 RM 709 normal second,Rp85.410,Kab. Cirebon,5% Off,Voucher save 5%,175 sold,(69),,
https://www.lazada.co.id/products/pdp-i8141836451.html,JUAL HP SAMSUNG GALAXY V SECOND NORMAL SIAP PAKAI,Rp100.000,Kab. Cirebon,,,56 sold,(27),,
https://www.lazada.co.id/products/pdp-i8279214843.html,"Infinix Smart 8 3/64 4/128 RAM 3GB 4GB ROM 64GB 128GB - Gold,4/128GB",Rp1.050.000,Kota Jakarta Selatan,5% Off,Voucher save 5%,6 sold,(3),,
https://www.lazada.co.id/products/pdp-i8705710525.html,Vivo Y71 Cellphone Minus,Rp126.000,Kab. Bogor,,,,,,
https://www.lazada.co.id/products/pdp-i7448890906.html,nokia express music RM 495 normal second,Rp108.240,Kab. Cirebon,2% Off,Voucher save 2%,29 sold,(7),,
https://www.lazada.co.id/products/pdp-i8351624106.html,LCD Vivo V29 5G Original Touchscreen asli ori Meningkatkan Kecerahan FHD Definition Kualitas Terbaik,Rp282.000,Kota Jakarta Barat,60% Off,Voucher save 60%,,(1),,
https://www.lazada.co.id/products/pdp-i8008408542.html,TERMURAH!! INFINIX HOT 30I / RAM 8GB - INTER 128GB / BERGARANSI,Rp1.460.250,Kota Jakarta Barat,12% Off,Voucher save 12%,567 sold,(284),,
https://www.lazada.co.id/products/pdp-i8280374166.html,Handphone Infinix Smart 7 Chipset Mediatek  Helio A20   -   Garansi,Rp950.000,Kota Jakarta Selatan,5% Off,Voucher save 5%,,,,
https://www.lazada.co.id/products/pdp-i6473714239.html,android phone murah,Rp250.000,Kota Bekasi,,,,,,
https://www.lazada.co.id/products/pdp-i8306848353.html,Lcd Touch Screen Realme 5 Pro Rmx1971 / Realme Q Complete Fullset,Rp90.000,Kota Jakarta Timur,,,26 sold,(13),,
https://www.lazada.co.id/products/pdp-i8804474818.html,Telephone IP phone Cisco 7942g New guaranteed,Rp150.000,Kota Jakarta Barat,,,,,,
https://www.lazada.co.id/products/pdp-i7603982623.html,Touchscreen Tab Samsung Galaxy T111 - Tab 3 Lite - TS Tablet,Rp32.835,Kota Jakarta Timur,1% Off,Voucher save 1%,123 sold,(52),,
https://www.lazada.co.id/products/pdp-i7311070746.html,nokia 110 rm 827 normal second,Rp42.705,Kab. Cirebon,5% Off,Voucher save 5%,130 sold,(54),,
https://www.lazada.co.id/products/pdp-i7942188690.html,hanpone murah samsung gren neo normal second,Rp149.999,Kab. Cirebon,25% Off,Voucher save 25%,7 sold,(2),,
https://www.lazada.co.id/products/pdp-i7488254173.html,Nokia 3230 RM 51 engine die gembling Orii,Rp90.000,Kab. Cirebon,,,,(2),,
https://www.lazada.co.id/products/pdp-i7393294019.html,nokia asha normal 210 second RM 924 langsung pakai,Rp100.000,Kab. Cirebon,,,88 sold,(31),,
https://www.lazada.co.id/products/pdp-i8694886003.html,Vivo Y28 (8/256) - (8/128) - (6/128) Gb Nfc Size 6.68 Inches - Agate Green,Rp1.410.000,Kota Jakarta Selatan,12% Off,Voucher save 12%,,,,
https://www.lazada.co.id/products/pdp-i8111208901.html,Earphone Handsfree Headset D21 Extrabass with Mic Cheap,Rp3.999,Kota Jakarta Pusat,79% Off,Voucher save 79%,10.2K sold,(611),,
https://www.lazada.co.id/products/pdp-i8270918818.html,Vivo Y18 4/64 4/128 6/128 Ram 4Gb 6Gb Rom 64Gb 128Gb 4 6 64 128 Gb - Green,Rp1.070.000,Kota Jakarta Selatan,3% Off,Voucher save 3%,14 sold,(5),,
https://www.lazada.co.id/products/pdp-i8122958627.html,Guaranteed to Be Okay. Old School Nokia Phones on Sale. Old School Nokia Nokia 105// Nokia 1280 // Nokia Second Normal Soap Ready to Use Can Pay on the Place,Rp49.190,Kab. Cirebon,51% Off,Voucher save 51%,2.6K sold,(844),,
https://www.lazada.co.id/products/pdp-i7973982620.html,samsung handphone B229 normal second,Rp150.000,Kab. Cirebon,,,,,,
https://www.lazada.co.id/products/pdp-i7148814093.html,Mesin Samsung Galaxy Grand 2 SM-G7102 Unit Normal,Rp50.000,Kab. Cirebon,,,13 sold,(7),,
https://www.lazada.co.id/products/pdp-i8135156520.html,Samsung Galaxy A04S Ram 4Gb +128 Gb & Smartphone A04S 4/64 Gb Ready Stock - Best Seller,Rp1.100.000,Kota Jakarta Selatan,8% Off,Voucher save 8%,,(1),,
https://www.lazada.co.id/products/pdp-i8368876928.html,"Samsung Galaxy A16 4g 5g 8/128 8/256 Ram 8 128 256 Gb 8Gb 128Gb 256Gb - Gray, 4g 8/128Gb",Rp1.990.000,Kota Jakarta Selatan,5% Off,Voucher save 5%,28 sold,(9),,
https://www.lazada.co.id/products/pdp-i7172472170.html,"Xiaomi Redmi Note 4 Snapdragon Machine Is Dead, Virgin.",Rp99.000,Kab. Cirebon,,,17 sold,(5),,
https://www.lazada.co.id/products/pdp-i8240876817.html,LCD OPPO A54S Original asli ori Meningkatkan Kecerahan FHD Kualitas Terbaik hp Touchscreen,Rp132.000,Kota Jakarta Barat,61% Off,Voucher save 61%,26 sold,(11),,
https://www.lazada.co.id/products/pdp-i8023528758.html,hanpoe murah samsung core2 jaringan 3g second,Rp130.000,Kab. Cirebon,,,,(3),,
https://www.lazada.co.id/products/pdp-i7662550952.html,mesin nokia e expresmusic (5 pcs)  5130 RM 495 mati gembling,Rp91.600,Kab. Cirebon,39% Off,Voucher save 39%,56 sold,(20),,
https://www.lazada.co.id/products/pdp-i8728280983.html,"Oppo A5I 4/64 4/128 Gb Ram 4Gb Rom 64Gb 128Gb - Starry Purple, 4/64Gb",Rp1.180.000,Kota Jakarta Selatan,16% Off,Voucher save 16%,,,,
https://www.lazada.co.id/products/pdp-i8077912035.html,Ori LCD Realme C11 2021 Original asli hp Touchscreen Mencegah Layar Meledak FHD Kualitas Terbaik,Rp123.000,Kota Jakarta Barat,58% Off,Voucher save 58%,80 sold,(30),,
https://www.lazada.co.id/products/pdp-i8704660163.html,"Smartphone A79 5g Nfc Ram 8/256 Dual Stereo Speakers, 33W Supervooc, 5000Mah Battery, 50Mp Ai Camera Can Cod",Rp1.538.000,Kota Jakarta Barat,62% Off,Voucher save 62%,6 sold,(6),,
https://www.lazada.co.id/products/pdp-i8746978631.html,Lcd + Touch Screen Samsung A16 4g - A165F - A16 5g - A166F,Rp149.500,Kota Tangerang,,,6 sold,(3),,
https://www.lazada.co.id/products/pdp-i7966950752.html,nokia N73 RM 133 normal siap pakai,Rp160.000,Kab. Cirebon,,,,(1),,
https://www.lazada.co.id/products/pdp-i8340312407.html,Lcd Touchscreen Infinix Hot 50 5g X6720 / Hot 50I X6531 X6531B / Smart 9 Hd X6532C / Smart 9 X6532 Complete 1Set,Rp123.750,Kota Jakarta Timur,1% Off,Voucher save 1%,137 sold,(45),,
https://www.lazada.co.id/products/pdp-i5108102944.html,[KN ACC] HEADSET SUPERBASS HANDSFREE PREMIUM JACK 3.5MM UNIVERSAL,Rp15.500,Kota Jakarta Barat,39% Off,Voucher save 39%,3.7K sold,(1053),,
https://www.lazada.co.id/products/pdp-i7347070332.html,nokia antik jadul 12345 random buat kanibal atau koleksi mesin mati,Rp78.720,Kab. Cirebon,2% Off,Voucher save 2%,23 sold,(7),,
https://www.lazada.co.id/products/pdp-i8170798038.html,Mesin OPPO A57 CPH1701 Normal Original Bergaransi,Rp150.000,Kab. Cirebon,,,16 sold,(5),,
https://www.lazada.co.id/products/pdp-i8783016310.html,Infinix Smart 10 4/128Gb - Unisoc T7250 (12 Nm) - Ips Lcd 120Hz,Rp1.024.650,Kota Jakarta Selatan,30% Off,Voucher save 30%,18 sold,(8),,
https://www.lazada.co.id/products/pdp-i8645376449.html,Sale Hanpone Tecno Spark Go 1 4+4/64Gb |   4Gb+4Gb+128 Hp Android Smartphone 6.67 Hd+ Ips 144Hz Screen,Rp1.237.500,Kota Jakarta Barat,18% Off,Voucher save 18%,11 sold,(2),,
https://www.lazada.co.id/products/pdp-i1824024949.html,"Original Indonesian Samsung Handsfree Headset J1Ace J2, J3, J5, J7, V, Ace 4 J1 J16",Rp4.703,Kota Depok,53% Off,Voucher save 53%,1.5K sold,(107),,
https://www.lazada.co.id/products/pdp-i7114380893.html,Lcd Infinix Hot 12 X6817 / Hot 12 Play X6816 / Hot 12 Play Nfc X6816D Full Set,Rp138.600,Kota Jakarta Selatan,62% Off,Voucher save 62%,2.4K sold,(931),,
https://www.lazada.co.id/products/pdp-i8677994946.html,Infinix Hot 60I 8/256Gb - Mediatek Helio G81 Ultimate,Rp1.523.610,Kota Jakarta Selatan,5% Off,Voucher save 5%,57 sold,(13),,
https://www.lazada.co.id/products/pdp-i8373172987.html,Matei Earphone Wireless X55 Sleeping TWS Stereo Headset Bluetooth Waterproof Noise Reduction,Rp53.990,Kota Jakarta Utara,64% Off,Voucher save 64%,1.9K sold,(743),,
https://www.lazada.co.id/products/pdp-i8634350163.html,Hf Headset Pio-06 Super Bass Imported Packaging,Rp11.880,Kota Depok,52% Off,Voucher save 52%,111 sold,(6),,
https://www.lazada.co.id/products/pdp-i7962280141.html,Mesin Oppo A7 Normal Jaya Tested,Rp310.000,Kab. Karanganyar,,,,,,
https://www.lazada.co.id/products/pdp-i8299722779.html,Mesin Oppo F9 Original Copotan Normal Jaya Tested,Rp380.000,Kab. Karanganyar,,,6 sold,(3),,
https://www.lazada.co.id/products/pdp-i7111140700.html,OPPO FIND X5 PRO 5G Smartphone 12GB/256GB (Garansi Resmi),Rp14.999.000,Kota Tangerang,,,,,,
https://www.lazada.co.id/products/pdp-i8417764656.html,"Xiaomi Poco F6 5G 12/512GB 8/256 GB Snapdragon 8s Gen 3 - 12/52 , Garansi",Rp4.400.000,Kota Jakarta Selatan,2% Off,Voucher save 2%,,,,
https://www.lazada.co.id/products/pdp-i8630918586.html,Samsung Galaxy A26 5g 8/256Gb 50Mp Main Camera Exynos 1380 with Awesome Intelligence Warranty - Black,Rp3.300.000,Kota Jakarta Selatan,13% Off,Voucher save 13%,,,,
https://www.lazada.co.id/products/pdp-i8402072549.html,Xiaomi 15 12/512Gb,Rp13.000.000,Kab. Bogor,,,,,,
https://www.lazada.co.id/products/pdp-i8399024172.html,Xiaomi 13T 12/256GB Like New,Rp14.000.000,Kota Jakarta Timur,,,,,,
https://www.lazada.co.id/products/pdp-i8137264661.html,samsung A15 8/128,Rp3.000.000,Kota Tangerang Selatan,,,6 sold,(3),,
https://www.lazada.co.id/products/pdp-i7889738248.html,G-Case Hydrogel Blue Light Lenovo Tab Ideapad Chrome Book Duet 3I 3 10.1 Inch 11 10Plus Y700 Gen 4 Xiaoxin Pad Pro Plus Inch 2020 2022 2023 2024 2025 Anti-Scratch Jelly Full Screen Protector Shockproof,Rp70.000,Kota Jakarta Pusat,42% Off,Voucher save 42%,,,,
https://www.lazada.co.id/products/pdp-i8727186702.html,Oppo A5 4G 8/128,Rp2.200.000,Kota Jakarta Selatan,4% Off,Voucher save 4%,,,,
https://www.lazada.co.id/products/pdp-i8807606993.html,Amazingthing iPhone 17 Minimal Mag - Clear,Rp899.000,Kota Jakarta Barat,,,,,,
https://www.lazada.co.id/products/pdp-i8013878383.html,Smartpone !!! TECNO CAMON 19 PRO HELIO G96 8GB/128GB - GARANSI RESMI - 8 GB - 128GB - Free Sim Card,Rp2.500.000,Kota Jakarta Selatan,4% Off,Voucher save 4%,,,,
https://www.lazada.co.id/products/pdp-i7624638260.html,Infinix Zero 8 RAM 8 GB ROM 128 GB Ex-Sein Toko- Free Sim Card,Rp2.300.000,Kota Jakarta Selatan,4% Off,Voucher save 4%,,,,
https://www.lazada.co.id/products/pdp-i7789310106.html,Samsung Galaxy A56,Rp5.000.000,Kota Bekasi,,,,(2),,
https://www.lazada.co.id/products/pdp-i8407974176.html,Normal Jaya Tested Redmi 10 5g Machine,Rp650.000,Kab. Karanganyar,,,,,,
https://www.lazada.co.id/products/pdp-i8300868900.html,Infinix Hot 40I 8/256Gb - up to 16Gb Extended Ram - Unisoc T606,Rp1.600.000,Kota Jakarta Barat,,,116 sold,(44),,
https://www.lazada.co.id/products/pdp-i8387052202.html,handphone second,Rp2.000.000,Kota Jakarta Utara,,,,,,
https://www.lazada.co.id/products/pdp-i18829436460.html,"New Smart 5g Tablet for Entertainment, Work, and Learning in 2026 - 10.1 Inch All-In-One Learning Tablet.",Rp1.050.000,Kota Jakarta Barat,34% Off,Voucher save 34%,,,,
https://www.lazada.co.id/products/pdp-i8630580005.html,"Handphone Tecno spark go 1 -3/64 4/64 4/128GB 120Hz Display, 4.5G fast network, IP54 resistance, Android 14go",Rp1.050.000,Kota Jakarta Barat,,,11 sold,(1),,
https://www.lazada.co.id/products/pdp-i8114276665.html,OPPO A18 4GB+4GB/128GB,Rp1.499.000,Kota Surabaya,,,,,,
https://www.lazada.co.id/products/pdp-i8712630320.html,Samsung Galaxy A26 5G [ 8/256 ] - Galaxy | smartphone | 5000mAh battery-peach pink,Rp3.300.000,Kota Jakarta Selatan,13% Off,Voucher save 13%,,,,
https://www.lazada.co.id/products/pdp-i8385218172.html,Xiaomi Redmi 13C 8/256GB MediaTek Helio G85,Rp1.375.000,Kota Jakarta Barat,,,47 sold,(17),,
https://www.lazada.co.id/products/pdp-i6296906117.html,Earphone Headset Handsfreee Music Angel Stereo Non Mic murah universal handphone,Rp3.500,Kab. Sidoarjo,,,719 sold,(111),,
https://www.lazada.co.id/products/pdp-i8264474478.html,"Oppo A15 4/64Gb Machine Has No Password, No Pattern, Normal Warranty",Rp325.000,Kab. Purbalingga,,,,(1),,
https://www.lazada.co.id/products/pdp-i8107662749.html,Samsung Galaxy A54 5G 8/256 GB | | NFC | | 50MP OIS- AMOLED 120Hz warranty turn signal-store,Rp3.600.000,Kota Jakarta Selatan,3% Off,Voucher save 3%,7 sold,(1),,
https://www.lazada.co.id/products/pdp-i8115638602.html,Infinix Hot 30I 8/128Gb -Up to 16Gb- 50 Mp Camera,Rp1.375.110,Kota Jakarta Selatan,12% Off,Voucher save 12%,186 sold,(86),,
https://www.lazada.co.id/products/pdp-i7968814209.html,Smartphone Samsung Galaxy S20 FE RAM 8 GB ROM 128 GB & 8/256 GB - Promo,Rp3.520.000,Kota Jakarta Selatan,2% Off,Voucher save 2%,,,,
https://www.lazada.co.id/products/pdp-i7260444189.html,Headset MACARON MATTE COLOR with mic,Rp4.950,Kab. Sidoarjo,17% Off,Voucher save 17%,727 sold,(242),,
https://www.lazada.co.id/products/pdp-i8747584598.html,Samsung Galaxy Tab A11 4/64Gb - Gray |   Parental Control |   Ip52,Rp2.499.000,Kab. Deli Serdang,,Trade In,202 sold,(51),,
https://www.lazada.co.id/products/pdp-i7965946116.html,Samsung A15 4G 8/128 New,Rp2.800.000,Kota Bogor,7% Off,Voucher save 7%,,,,
https://www.lazada.co.id/products/pdp-i8232592374.html,handphone iQOO Z9x Snapdragon,Rp3.500.000,Kota Jakarta Utara,,,,,,
https://www.lazada.co.id/products/pdp-i8082844770.html,Headset JB-11 JB11 Super Pure Bass Music Earphone Earbud,Rp6.850,Kota Surabaya,54% Off,Voucher save 54%,2.3K sold,(742),,
https://www.lazada.co.id/products/pdp-i8785016488.html,"promo 12.12 vivo Y28 (8+128) - 44W FlashCharge+6000mAH, Dynamic Design",Rp859.509,Kab. Bangka Barat,30% Off,Voucher save 30%,,,,
https://www.lazada.co.id/products/pdp-i8277022823.html,"[NEW LAUNCH] vivo Y19S (4/64) - 50 MP AI Camera, 5500mAh+15W FlashCharge, SGS Drop Resistance, IP64 Dust Waterproof, Dual Speaker Audio Boost",Rp1.599.000,Kab. Tangerang,,Trade In,,,,
https://www.lazada.co.id/products/pdp-i18819859272.html,Infinix Smart 10 Cellphone,Rp1.499.000,Kab. Pasuruan,,,,,New,
https://www.lazada.co.id/products/pdp-i8811434748.html,Infinix Hot 40 Pro 12/256GB - Garansi Resmi,Rp949.500,Kab. Kotabaru,,,,,,
https://www.lazada.co.id/products/pdp-i8811454237.html,Infinix hot 40pro,Rp1.032.750,Kab. Kotabaru,,,,,,
https://www.lazada.co.id/products/pdp-i8810738791.html,Samsung A16 5G layar Amoled NFC Ram 8+256 GB fast charging 30 menit full (GRATIS TRAVEL ADAPTOR)  gransi 1 tahun (pengganti A15),Rp911.250,Kab. Kotabaru,,,,,,
https://www.lazada.co.id/products/pdp-i8775492076.html,realme C71 4+128GB,Rp1.798.000,Kota Depok,,,,,,
https://www.lazada.co.id/products/pdp-i8816826313.html,Samsung A56 5G New seal official turn signal,Rp4.999.999,Kab. Cianjur,2% Off,Voucher save 2%,,,,
https://www.lazada.co.id/products/pdp-i8662294686.html,"ADVAN X1 Mediatek Helio G100 ram 8GB + 8GB / internal 128GB 6.78"" 120Hz IPS FHD+ 64MP 5000mAh AI Camera Android 14 Smartphone Handphone Gaming",Rp1.899.000,Kota Makassar,,,,,,
https://www.lazada.co.id/products/pdp-i8747018644.html,"Tecno Vova 7 4G, MediaTek Helio G100 Ultimate, RAM, 16/256GB and 8/128GB, 1 year official warranty",Rp2.695.000,Kab. Bogor,4% Off,Voucher save 4%,,,,
https://www.lazada.co.id/products/pdp-i8822970868.html,Oppo Find X9 - 16Gb/512Gb,Rp16.999.000,Kota Jakarta Selatan,,,,,,
https://www.lazada.co.id/products/pdp-i18822421613.html,Vivo V70 5g 12/256Gb Snapdragon 7 Gen 4 50Mp 6500Mah 90W |   Official Vivo Indonesia Warranty 1 Year,Rp8.999.000,Kota Jakarta Utara,5% Off,Voucher save 5%,,,New,
https://www.lazada.co.id/products/pdp-i18822206397.html,"[New Launch] Vivo V70 Fe 5G/V70 5g (8/256)(12/256) - 200Mp Ois Main Camera, 90W + 7000Mah Battery",Rp6.499.000,Kota Jakarta Utara,14% Off,Voucher save 14%,,,New,
https://www.lazada.co.id/products/pdp-i8782176201.html,Oppo A6X (4/64Gb) - Ultra Bright 120Hz Screen Ai Gameboost 2.0 Ai Linkboost 3.0 Official Warranty,Rp2.099.000,Kota Jakarta Utara,16% Off,Voucher save 16%,,,,
https://www.lazada.co.id/products/pdp-i8792522718.html,Oppo A6 (6/128)(6/256) - Official Oppo Indonesia Warranty,Rp4.099.000,Kota Jakarta Utara,32% Off,Voucher save 32%,,,,
https://www.lazada.co.id/products/pdp-i18823015758.html,Vivo V70 5g 12/256Gb 6500Mah+90W Flash Charge 120Hz Refresh Rate Official Warranty Vivo Indonesia,Rp6.499.000,Kota Jakarta Utara,13% Off,Voucher save 13%,,,New,
https://www.lazada.co.id/products/pdp-i18818498622.html,"Vivo Y400 8/128GB 8/256GB terbaru 2025, 6000mAh Battery, Tahan Banting Ekstrem, 50MP Sony Kamera",Rp1.919.400,Kota Jakarta Barat,40% Off,Voucher save 40%,,,,
https://www.lazada.co.id/products/pdp-i8807980157.html,Oppo Reno15 Pro Max 5g 12/512Gb 5Mp Ultra Wide Selfie Camera Mediatek Dimensity 8450 Official Warranty,Rp5.999.000,Kota Jakarta Utara,14% Off,Voucher save 14%,,,,
